run,accuracy,mde,mde_std
1,95.78387228817029,0.17731693946583757,0.9396415719952442
2,96.60253786328285,0.14315320809526455,0.8343367926269749
3,95.70200573065902,0.1817123210206282,0.9507335395215223
4,96.60253786328285,0.1544798158103405,0.8915531699600304
5,96.35693819074908,0.1430533058066494,0.8218978669664416
